Code région;Nom de la région;Code département;Nom de la commune;Population totale
32;Hauts-de-France;2;Beautor;2 728
32;Hauts-de-France;2;Beauvois-en-Vermandois;283
32;Hauts-de-France;2;Becquigny;266
32;Hauts-de-France;2;Belleau;140
32;Hauts-de-France;2;Bellenglise;393
32;Hauts-de-France;2;Belleu;3 791
32;Hauts-de-France;2;Bellicourt;616
32;Hauts-de-France;2;Benay;210
32;Hauts-de-France;2;Bergues-sur-Sambre;219
32;Hauts-de-France;2;Berlancourt;114
32;Hauts-de-France;2;Berlise;117
32;Hauts-de-France;2;Bernot;457
32;Hauts-de-France;2;Berny-Rivière;664
32;Hauts-de-France;2;Berrieux;191
32;Hauts-de-France;2;Berry-au-Bac;660
32;Hauts-de-France;2;Bertaucourt-Epourdon;626
32;Hauts-de-France;2;Berthenicourt;204
32;Hauts-de-France;2;Bertricourt;170
32;Hauts-de-France;2;Berzy-le-Sec;399
32;Hauts-de-France;2;Besmé;160
32;Hauts-de-France;2;Besmont;156
32;Hauts-de-France;2;Besny-et-Loizy;369
32;Hauts-de-France;2;Béthancourt-en-Vaux;471
32;Hauts-de-France;2;Beugneux;110
32;Hauts-de-France;2;Beuvardes;754
32;Hauts-de-France;2;Bézu-le-Guéry;265
32;Hauts-de-France;2;Bézu-Saint-Germain;1 089
32;Hauts-de-France;2;Bichancourt;1 085
32;Hauts-de-France;2;Bieuxy;29
32;Hauts-de-France;2;Bièvres;86
32;Hauts-de-France;2;Billy-sur-Aisne;1 183
32;Hauts-de-France;2;Billy-sur-Ourcq;226
32;Hauts-de-France;2;Blanzy-lès-Fismes;115
32;Hauts-de-France;2;Blérancourt;1 325
32;Hauts-de-France;2;Blesmes;446
32;Hauts-de-France;2;Bohain-en-Vermandois;5 792
32;Hauts-de-France;2;Bois-lès-Pargny;206
32;Hauts-de-France;2;Boncourt;264
32;Hauts-de-France;2;Bonneil;391
32;Hauts-de-France;2;Bonnesvalyn;252
32;Hauts-de-France;2;Bony;140
32;Hauts-de-France;2;Bosmont-sur-Serre;201
32;Hauts-de-France;2;Bouconville-Vauclair;191
32;Hauts-de-France;2;Boué;1 332
32;Hauts-de-France;2;Bouffignereux;104
32;Hauts-de-France;2;Bouresches;209
32;Hauts-de-France;2;Bourg-et-Comin;838
32;Hauts-de-France;2;Bourguignon-sous-Coucy;105
32;Hauts-de-France;2;Bourguignon-sous-Montbavin;159
32;Hauts-de-France;2;La Bouteille;506
32;Hauts-de-France;2;Braine;2 272
32;Hauts-de-France;2;Brancourt-en-Laonnois;719
32;Hauts-de-France;2;Brancourt-le-Grand;587
32;Hauts-de-France;2;Brasles;1 518
32;Hauts-de-France;2;Bray-Saint-Christophe;68
32;Hauts-de-France;2;Braye;122
32;Hauts-de-France;2;Braye-en-Laonnois;218
32;Hauts-de-France;2;Braye-en-Thiérache;146
32;Hauts-de-France;2;Brécy;350
32;Hauts-de-France;2;Brenelle;200
32;Hauts-de-France;2;Breny;257
32;Hauts-de-France;2;Brie;54
32;Hauts-de-France;2;Brissay-Choigny;309
32;Hauts-de-France;2;Brissy-Hamégicourt;664
32;Hauts-de-France;2;Brumetz;216
32;Hauts-de-France;2;Brunehamel;477
32;Hauts-de-France;2;Bruyères-et-Montbérault;1 572
32;Hauts-de-France;2;Bruyères-sur-Fère;190
32;Hauts-de-France;2;Bruys;20
32;Hauts-de-France;2;Bucilly;196
32;Hauts-de-France;2;Bucy-le-Long;1 931
32;Hauts-de-France;2;Bucy-lès-Cerny;214
32;Hauts-de-France;2;Bucy-lès-Pierrepont;422
32;Hauts-de-France;2;Buire;890
32;Hauts-de-France;2;Buironfosse;1 166
32;Hauts-de-France;2;Burelles;134
32;Hauts-de-France;2;Bussiares;149
32;Hauts-de-France;2;Buzancy;191
32;Hauts-de-France;2;Caillouël-Crépigny;444
32;Hauts-de-France;2;Camelin;461
32;Hauts-de-France;2;La Capelle;1 894
32;Hauts-de-France;2;Castres;250
32;Hauts-de-France;2;Le Catelet;200
32;Hauts-de-France;2;Caulaincourt;149
32;Hauts-de-France;2;Caumont;571
32;Hauts-de-France;2;Celles-lès-Condé;85
32;Hauts-de-France;2;Celles-sur-Aisne;261
32;Hauts-de-France;2;Cerizy;67
32;Hauts-de-France;2;Cerny-en-Laonnois;65
32;Hauts-de-France;2;Cerny-lès-Bucy;116
32;Hauts-de-France;2;Cerseuil;90
32;Hauts-de-France;2;Cessières;454
32;Hauts-de-France;2;Chacrise;367
32;Hauts-de-France;2;Chaillevois;185
32;Hauts-de-France;2;Chalandry;252
32;Hauts-de-France;2;Chambry;853
32;Hauts-de-France;2;Chamouille;294
32;Hauts-de-France;2;Champs;286
32;Hauts-de-France;2;Chaourse;547
32;Hauts-de-France;2;La Chapelle-sur-Chézy;284
32;Hauts-de-France;2;Charly-sur-Marne;2 680
32;Hauts-de-France;2;Le Charmel;325
32;Hauts-de-France;2;Charmes;1 668
32;Hauts-de-France;2;Chartèves;362
32;Hauts-de-France;2;Chassemy;894
32;Hauts-de-France;2;Château-Thierry;15 262
32;Hauts-de-France;2;Châtillon-lès-Sons;85
32;Hauts-de-France;2;Châtillon-sur-Oise;130
32;Hauts-de-France;2;Chaudardes;87
32;Hauts-de-France;2;Chaudun;260
32;Hauts-de-France;2;Chauny;12 433
32;Hauts-de-France;2;Chavignon;841
32;Hauts-de-France;2;Chavigny;146
32;Hauts-de-France;2;Chavonne;207
32;Hauts-de-France;2;Chérêt;152
32;Hauts-de-France;2;Chermizy-Ailles;109
32;Hauts-de-France;2;Chéry-Chartreuve;399
32;Hauts-de-France;2;Chéry-lès-Pouilly;712
32;Hauts-de-France;2;Chéry-lès-Rozoy;84
32;Hauts-de-France;2;Chevennes;133
32;Hauts-de-France;2;Chevregny;192
32;Hauts-de-France;2;Chevresis-Monceau;365
32;Hauts-de-France;2;Chézy-en-Orxois;417
32;Hauts-de-France;2;Chézy-sur-Marne;1 395
32;Hauts-de-France;2;Chierry;1 113
32;Hauts-de-France;2;Chigny;157
32;Hauts-de-France;2;Chivres-en-Laonnois;377
32;Hauts-de-France;2;Chivres-Val;550
32;Hauts-de-France;2;Chivy-lès-Étouvelles;517
32;Hauts-de-France;2;Chouy;382
32;Hauts-de-France;2;Cierges;69
32;Hauts-de-France;2;Cilly;209
32;Hauts-de-France;2;Ciry-Salsogne;934
32;Hauts-de-France;2;Clacy-et-Thierret;323
32;Hauts-de-France;2;Clairfontaine;639
32;Hauts-de-France;2;Clamecy;229
32;Hauts-de-France;2;Clastres;656
32;Hauts-de-France;2;Clermont-les-Fermes;128
32;Hauts-de-France;2;Coincy;1 356
32;Hauts-de-France;2;Coingt;69
32;Hauts-de-France;2;Colligis-Crandelain;244
32;Hauts-de-France;2;Colonfay;83
32;Hauts-de-France;2;Commenchon;213
32;Hauts-de-France;2;Concevreux;285
32;Hauts-de-France;2;Condé-en-Brie;685
32;Hauts-de-France;2;Condé-sur-Aisne;370
32;Hauts-de-France;2;Condé-sur-Suippe;282
32;Hauts-de-France;2;Condren;720
32;Hauts-de-France;2;Connigis;330
32;Hauts-de-France;2;Contescourt;62
32;Hauts-de-France;2;Corbeny;773
32;Hauts-de-France;2;Corcy;313
32;Hauts-de-France;2;Coucy-la-Ville;288
32;Hauts-de-France;2;Coucy-le-Château-Auffrique;1 051
32;Hauts-de-France;2;Coucy-lès-Eppes;635
32;Hauts-de-France;2;Coulonges-Cohan;451
32;Hauts-de-France;2;Coupru;159
32;Hauts-de-France;2;Courbes;30
32;Hauts-de-France;2;Courboin;310
32;Hauts-de-France;2;Courcelles-sur-Vesle;360
32;Hauts-de-France;2;Courchamps;92
32;Hauts-de-France;2;Courmelles;1 839
32;Hauts-de-France;2;Courmont;142
32;Hauts-de-France;2;Courtemont-Varennes;335
32;Hauts-de-France;2;Courtrizy-et-Fussigny;66
32;Hauts-de-France;2;Couvrelles;200
32;Hauts-de-France;2;Couvron-et-Aumencourt;938
32;Hauts-de-France;2;Coyolles;367
32;Hauts-de-France;2;Cramaille;146
32;Hauts-de-France;2;Craonne;80
32;Hauts-de-France;2;Craonnelle;120
32;Hauts-de-France;2;Crécy-au-Mont;356
32;Hauts-de-France;2;Crécy-sur-Serre;1 528
32;Hauts-de-France;2;Crépy;1 896
32;Hauts-de-France;2;Crézancy;1 319
32;Hauts-de-France;2;Croix-Fonsomme;256
32;Hauts-de-France;2;La Croix-sur-Ourcq;110
32;Hauts-de-France;2;Crouttes-sur-Marne;655
32;Hauts-de-France;2;Crouy;2 948
32;Hauts-de-France;2;Crupilly;69
32;Hauts-de-France;2;Cuffies;1 832
32;Hauts-de-France;2;Cugny;606
32;Hauts-de-France;2;Cuirieux;160
32;Hauts-de-France;2;Cuiry-Housse;104
32;Hauts-de-France;2;Cuiry-lès-Chaudardes;78
32;Hauts-de-France;2;Cuiry-lès-Iviers;28
32;Hauts-de-France;2;Cuissy-et-Geny;73
32;Hauts-de-France;2;Cuisy-en-Almont;355
32;Hauts-de-France;2;Cutry;132
32;Hauts-de-France;2;Cys-la-Commune;142
32;Hauts-de-France;2;Cœuvres-et-Valsery;445
32;Hauts-de-France;2;Dagny-Lambercy;131
32;Hauts-de-France;2;Dallon;449
32;Hauts-de-France;2;Dammard;401
32;Hauts-de-France;2;Dampleux;415
32;Hauts-de-France;2;Danizy;639
32;Hauts-de-France;2;Dercy;398
32;Hauts-de-France;2;Deuillet;221
32;Hauts-de-France;2;Dhuizel;115
32;Hauts-de-France;2;Dhuys et Morin-en-Brie;830
32;Hauts-de-France;2;Dizy-le-Gros;775
32;Hauts-de-France;2;Dohis;99
32;Hauts-de-France;2;Dolignon;52
32;Hauts-de-France;2;Dommiers;296
32;Hauts-de-France;2;Domptin;674
32;Hauts-de-France;2;Dorengt;159
32;Hauts-de-France;2;Douchy;165
32;Hauts-de-France;2;Dravegny;139
32;Hauts-de-France;2;Droizy;75
32;Hauts-de-France;2;Dury;227
32;Hauts-de-France;2;Ébouleau;210
32;Hauts-de-France;2;Effry;334
32;Hauts-de-France;2;Englancourt;132
32;Hauts-de-France;2;Épagny;342
32;Hauts-de-France;2;Éparcy;37
32;Hauts-de-France;2;Épaux-Bézu;578
32;Hauts-de-France;2;Épieds;391
32;Hauts-de-France;2;L' Épine-aux-Bois;268
32;Hauts-de-France;2;Eppes;432
32;Hauts-de-France;2;Erlon;293
32;Hauts-de-France;2;Erloy;94
32;Hauts-de-France;2;Esquéhéries;868
32;Hauts-de-France;2;Essigny-le-Grand;1 062
32;Hauts-de-France;2;Essigny-le-Petit;354
32;Hauts-de-France;2;Essises;438
32;Hauts-de-France;2;Essômes-sur-Marne;2 858
32;Hauts-de-France;2;Estrées;419
32;Hauts-de-France;2;Étampes-sur-Marne;1 286
32;Hauts-de-France;2;Étaves-et-Bocquiaux;579
32;Hauts-de-France;2;Étouvelles;222
32;Hauts-de-France;2;Étréaupont;879
32;Hauts-de-France;2;Étreillers;1 230
32;Hauts-de-France;2;Étrépilly;115
32;Hauts-de-France;2;Étreux;1 507
32;Hauts-de-France;2;Évergnicourt;583
32;Hauts-de-France;2;Faucoucourt;325
32;Hauts-de-France;2;Faverolles;324
32;Hauts-de-France;2;Fayet;681
32;Hauts-de-France;2;La Fère;3 024
32;Hauts-de-France;2;Fère-en-Tardenois;3 153
32;Hauts-de-France;2;La Ferté-Chevresis;572
32;Hauts-de-France;2;La Ferté-Milon;2 258
32;Hauts-de-France;2;Fesmy-le-Sart;496
32;Hauts-de-France;2;Festieux;684
32;Hauts-de-France;2;Fieulaine;271
32;Hauts-de-France;2;Filain;132
32;Hauts-de-France;2;La Flamengrie;1 153
32;Hauts-de-France;2;Flavigny-le-Grand-et-Beaurain;488
32;Hauts-de-France;2;Flavy-le-Martel;1 713
32;Hauts-de-France;2;Fleury;142
32;Hauts-de-France;2;Fluquières;226
32;Hauts-de-France;2;Folembray;1 414
32;Hauts-de-France;2;Fonsomme;483
32;Hauts-de-France;2;Fontaine-lès-Clercs;264
32;Hauts-de-France;2;Fontaine-lès-Vervins;1 100
32;Hauts-de-France;2;Fontaine-Notre-Dame;394
32;Hauts-de-France;2;Fontaine-Uterte;131
32;Hauts-de-France;2;Fontenelle;277
32;Hauts-de-France;2;Fontenoy;506
32;Hauts-de-France;2;Foreste;170
32;Hauts-de-France;2;Fossoy;544
32;Hauts-de-France;2;Fourdrain;429
32;Hauts-de-France;2;Francilly-Selency;450
32;Hauts-de-France;2;Franqueville;119
32;Hauts-de-France;2;Fresnes-en-Tardenois;275
32;Hauts-de-France;2;Fresnes-sous-Coucy;160
32;Hauts-de-France;2;Fresnoy-le-Grand;3 000
32;Hauts-de-France;2;Fressancourt;200
32;Hauts-de-France;2;Frières-Faillouël;1 030
32;Hauts-de-France;2;Froidestrées;185
32;Hauts-de-France;2;Froidmont-Cohartille;274
32;Hauts-de-France;2;Gandelu;698
32;Hauts-de-France;2;Gauchy;5 394
32;Hauts-de-France;2;Gercy;285
32;Hauts-de-France;2;Gergny;141
32;Hauts-de-France;2;Germaine;83
32;Hauts-de-France;2;Gibercourt;44
32;Hauts-de-France;2;Gizy;690
32;Hauts-de-France;2;Gland;457
32;Hauts-de-France;2;Goudelancourt-lès-Berrieux;55
32;Hauts-de-France;2;Goudelancourt-lès-Pierrepont;138
32;Hauts-de-France;2;Goussancourt;126
32;Hauts-de-France;2;Gouy;571
32;Hauts-de-France;2;Grand-Rozoy;312
32;Hauts-de-France;2;Grand-Verly;140
32;Hauts-de-France;2;Grandlup-et-Fay;321
32;Hauts-de-France;2;Grandrieux;89
32;Hauts-de-France;2;Gricourt;1 015
32;Hauts-de-France;2;Grisolles;247
32;Hauts-de-France;2;Gronard;76
32;Hauts-de-France;2;Grougis;364
32;Hauts-de-France;2;Grugies;1 364
32;Hauts-de-France;2;Guignicourt;2 237
32;Hauts-de-France;2;Guise;4 998
32;Hauts-de-France;2;Guivry;257
32;Hauts-de-France;2;Guny;424
32;Hauts-de-France;2;Guyencourt;256
32;Hauts-de-France;2;Hannapes;317
32;Hauts-de-France;2;Happencourt;139
32;Hauts-de-France;2;Haramont;589
32;Hauts-de-France;2;Harcigny;246
32;Hauts-de-France;2;Hargicourt;596
32;Hauts-de-France;2;Harly;1 669
32;Hauts-de-France;2;Hartennes-et-Taux;395
32;Hauts-de-France;2;Hary;220
32;Hauts-de-France;2;Hautevesnes;174
32;Hauts-de-France;2;Hauteville;168
32;Hauts-de-France;2;Haution;154
32;Hauts-de-France;2;La Hérie;153
32;Hauts-de-France;2;Le Hérie-la-Viéville;354
32;Hauts-de-France;2;Hinacourt;27
32;Hauts-de-France;2;Hirson;9 338
32;Hauts-de-France;2;Holnon;1 439
32;Hauts-de-France;2;Homblières;1 514
32;Hauts-de-France;2;Houry;52
32;Hauts-de-France;2;Housset;159
32;Hauts-de-France;2;Iron;248
32;Hauts-de-France;2;Itancourt;1 070
32;Hauts-de-France;2;Iviers;230
32;Hauts-de-France;2;Jaulgonne;655
32;Hauts-de-France;2;Jeancourt;275
32;Hauts-de-France;2;Jeantes;204
32;Hauts-de-France;2;Joncourt;306
32;Hauts-de-France;2;Jouaignes;151
32;Hauts-de-France;2;Jumencourt;156
32;Hauts-de-France;2;Jumigny;65
32;Hauts-de-France;2;Jussy;1 264
32;Hauts-de-France;2;Juvigny;276
32;Hauts-de-France;2;Juvincourt-et-Damary;596
32;Hauts-de-France;2;Laffaux;152
32;Hauts-de-France;2;Laigny;199
32;Hauts-de-France;2;Lanchy;39
32;Hauts-de-France;2;Landifay-et-Bertaignemont;281
32;Hauts-de-France;2;Landouzy-la-Cour;189
32;Hauts-de-France;2;Landouzy-la-Ville;565
32;Hauts-de-France;2;Landricourt;146
32;Hauts-de-France;2;Laniscourt;181
32;Hauts-de-France;2;Laon;26 031
32;Hauts-de-France;2;Lappion;277
32;Hauts-de-France;2;Largny-sur-Automne;255
32;Hauts-de-France;2;Latilly;216
32;Hauts-de-France;2;Launoy;99
32;Hauts-de-France;2;Laval-en-Laonnois;253
32;Hauts-de-France;2;Lavaqueresse;212
32;Hauts-de-France;2;Laversine;164
32;Hauts-de-France;2;Lehaucourt;894
32;Hauts-de-France;2;Lemé;447
32;Hauts-de-France;2;Lempire;94
32;Hauts-de-France;2;Lerzy;212
32;Hauts-de-France;2;Leschelle;278
32;Hauts-de-France;2;Lesdins;843
32;Hauts-de-France;2;Lesges;105
32;Hauts-de-France;2;Lesquielles-Saint-Germain;816
32;Hauts-de-France;2;Leuilly-sous-Coucy;420
32;Hauts-de-France;2;Leury;107
32;Hauts-de-France;2;Leuze;174
32;Hauts-de-France;2;Levergies;558
32;Hauts-de-France;2;Lhuys;147
32;Hauts-de-France;2;Licy-Clignon;77
32;Hauts-de-France;2;Lierval;116
32;Hauts-de-France;2;Liesse-Notre-Dame;1 405
32;Hauts-de-France;2;Liez;410
32;Hauts-de-France;2;Limé;192
32;Hauts-de-France;2;Lislet;239
32;Hauts-de-France;2;Lizy;266
32;Hauts-de-France;2;Logny-lès-Aubenton;74
32;Hauts-de-France;2;Longpont;279
32;Hauts-de-France;2;Lor;146
32;Hauts-de-France;2;Louâtre;206
32;Hauts-de-France;2;Loupeigne;92
32;Hauts-de-France;2;Lucy-le-Bocage;195
32;Hauts-de-France;2;Lugny;109
32;Hauts-de-France;2;Luzoir;293
32;Hauts-de-France;2;Ly-Fontaine;124
32;Hauts-de-France;2;Maast-et-Violaine;152
32;Hauts-de-France;2;Mâchecourt;125
32;Hauts-de-France;2;Macogny;77
32;Hauts-de-France;2;Macquigny;378
32;Hauts-de-France;2;Magny-la-Fosse;126
32;Hauts-de-France;2;Maissemy;248
32;Hauts-de-France;2;Maizy;419
32;Hauts-de-France;2;La Malmaison;416
32;Hauts-de-France;2;Malzy;203
32;Hauts-de-France;2;Manicamp;315
32;Hauts-de-France;2;Marchais;434
32;Hauts-de-France;2;Marcy;187
32;Hauts-de-France;2;Marcy-sous-Marle;195
32;Hauts-de-France;2;Marest-Dampcourt;367
32;Hauts-de-France;2;Mareuil-en-Dôle;246
32;Hauts-de-France;2;Marfontaine;86
32;Hauts-de-France;2;Margival;375
32;Hauts-de-France;2;Marigny-en-Orxois;489
32;Hauts-de-France;2;Marizy-Saint-Mard;50
32;Hauts-de-France;2;Marizy-Sainte-Geneviève;131
32;Hauts-de-France;2;Marle;2 322
32;Hauts-de-France;2;Marly-Gomont;497
32;Hauts-de-France;2;Martigny;442
32;Hauts-de-France;2;Martigny-Courpierre;124
32;Hauts-de-France;2;Mauregny-en-Haye;428
32;Hauts-de-France;2;Mayot;212
32;Hauts-de-France;2;Mennessis;426
32;Hauts-de-France;2;Menneville;480
32;Hauts-de-France;2;Mennevret;655
32;Hauts-de-France;2;Mercin-et-Vaux;985
32;Hauts-de-France;2;Merlieux-et-Fouquerolles;272
32;Hauts-de-France;2;Mesbrecourt-Richecourt;307
32;Hauts-de-France;2;Mesnil-Saint-Laurent;480
32;Hauts-de-France;2;Meurival;52
32;Hauts-de-France;2;Mézières-sur-Oise;526
32;Hauts-de-France;2;Mézy-Moulins;533
32;Hauts-de-France;2;Missy-aux-Bois;102
32;Hauts-de-France;2;Missy-lès-Pierrepont;111
32;Hauts-de-France;2;Missy-sur-Aisne;658
32;Hauts-de-France;2;Molain;154
32;Hauts-de-France;2;Molinchart;342
32;Hauts-de-France;2;Monampteuil;137
32;Hauts-de-France;2;Monceau-le-Neuf-et-Faucouzy;321
32;Hauts-de-France;2;Monceau-le-Waast;222
32;Hauts-de-France;2;Monceau-lès-Leups;484
32;Hauts-de-France;2;Monceau-sur-Oise;129
32;Hauts-de-France;2;Mondrepuis;1 046
32;Hauts-de-France;2;Monnes;108
32;Hauts-de-France;2;Mons-en-Laonnois;1 201
32;Hauts-de-France;2;Mont-d'Origny;869
32;Hauts-de-France;2;Mont-Notre-Dame;745
32;Hauts-de-France;2;Mont-Saint-Jean;73
32;Hauts-de-France;2;Mont-Saint-Martin;77
32;Hauts-de-France;2;Mont-Saint-Père;710
32;Hauts-de-France;2;Montaigu;766
32;Hauts-de-France;2;Montbavin;47
32;Hauts-de-France;2;Montbrehain;841
32;Hauts-de-France;2;Montchâlons;77
32;Hauts-de-France;2;Montcornet;1 347
32;Hauts-de-France;2;Montescourt-Lizerolles;1 686
32;Hauts-de-France;2;Montfaucon;209
32;Hauts-de-France;2;Montgobert;198
32;Hauts-de-France;2;Montgru-Saint-Hilaire;34
32;Hauts-de-France;2;Monthenault;160
32;Hauts-de-France;2;Monthiers;165
32;Hauts-de-France;2;Monthurel;154
32;Hauts-de-France;2;Montigny-en-Arrouaise;301
32;Hauts-de-France;2;Montigny-l'Allier;281
32;Hauts-de-France;2;Montigny-le-Franc;147
32;Hauts-de-France;2;Montigny-Lengrain;712
32;Hauts-de-France;2;Montigny-lès-Condé;64
32;Hauts-de-France;2;Montigny-sous-Marle;62
32;Hauts-de-France;2;Montigny-sur-Crécy;332
32;Hauts-de-France;2;Montlevon;300
32;Hauts-de-France;2;Montloué;194
32;Hauts-de-France;2;Montreuil-aux-Lions;1 387
32;Hauts-de-France;2;Morcourt;593
32;Hauts-de-France;2;Morgny-en-Thiérache;88
32;Hauts-de-France;2;Morsain;443
32;Hauts-de-France;2;Mortefontaine;242
32;Hauts-de-France;2;Mortiers;190
32;Hauts-de-France;2;Moulins;77
32;Hauts-de-France;2;Moussy-Verneuil;124
32;Hauts-de-France;2;Moÿ-de-l'Aisne;988
32;Hauts-de-France;2;Muret-et-Crouttes;131
32;Hauts-de-France;2;Muscourt;57
32;Hauts-de-France;2;Nampcelles-la-Cour;124
32;Hauts-de-France;2;Nampteuil-sous-Muret;101
32;Hauts-de-France;2;Nanteuil-la-Fosse;191
32;Hauts-de-France;2;Nanteuil-Notre-Dame;62
32;Hauts-de-France;2;Nauroy;720
32;Hauts-de-France;2;Nesles-la-Montagne;1 236
32;Hauts-de-France;2;Neufchâtel-sur-Aisne;426
32;Hauts-de-France;2;Neuflieux;97
32;Hauts-de-France;2;Neuilly-Saint-Front;2 139
32;Hauts-de-France;2;Neuve-Maison;621
32;Hauts-de-France;2;La Neuville-Bosmont;192
32;Hauts-de-France;2;La Neuville-en-Beine;205
32;Hauts-de-France;2;La Neuville-Housset;70
32;Hauts-de-France;2;La Neuville-lès-Dorengt;388
32;Hauts-de-France;2;Neuville-Saint-Amand;863
32;Hauts-de-France;2;Neuville-sur-Ailette;107
32;Hauts-de-France;2;Neuville-sur-Margival;120
32;Hauts-de-France;2;Neuvillette;195
32;Hauts-de-France;2;Nizy-le-Comte;252
32;Hauts-de-France;2;Nogent-l'Artaud;2 224
32;Hauts-de-France;2;Nogentel;1 029
32;Hauts-de-France;2;Noircourt;83
32;Hauts-de-France;2;Noroy-sur-Ourcq;133
32;Hauts-de-France;2;Le Nouvion-en-Thiérache;2 651
32;Hauts-de-France;2;Nouvion-et-Catillon;484
32;Hauts-de-France;2;Nouvion-le-Comte;262
32;Hauts-de-France;2;Nouvion-le-Vineux;165
32;Hauts-de-France;2;Nouvron-Vingré;234
32;Hauts-de-France;2;Noyales;172
32;Hauts-de-France;2;Noyant-et-Aconin;508
32;Hauts-de-France;2;Ognes;1 164
32;Hauts-de-France;2;Ohis;321
32;Hauts-de-France;2;Oigny-en-Valois;158
32;Hauts-de-France;2;Oisy;470
32;Hauts-de-France;2;Ollezy;189
32;Hauts-de-France;2;Omissy;791
32;Hauts-de-France;2;Orainville;523
32;Hauts-de-France;2;Orgeval;68
32;Hauts-de-France;2;Origny-en-Thiérache;1 493
32;Hauts-de-France;2;Origny-Sainte-Benoite;1 712
32;Hauts-de-France;2;Osly-Courtil;328
32;Hauts-de-France;2;Ostel;78
32;Hauts-de-France;2;Oulches-la-Vallée-Foulon;89
32;Hauts-de-France;2;Oulchy-la-Ville;129
32;Hauts-de-France;2;Oulchy-le-Château;834
32;Hauts-de-France;2;Paars;307
32;Hauts-de-France;2;Paissy;74
32;Hauts-de-France;2;Pancy-Courtecon;60
32;Hauts-de-France;2;Papleux;125
32;Hauts-de-France;2;Parcy-et-Tigny;263
32;Hauts-de-France;2;Parfondeval;148
32;Hauts-de-France;2;Parfondru;363
32;Hauts-de-France;2;Pargnan;77
32;Hauts-de-France;2;Pargny-Filain;255
32;Hauts-de-France;2;Pargny-la-Dhuys;177
32;Hauts-de-France;2;Pargny-les-Bois;132
32;Hauts-de-France;2;Parpeville;196
32;Hauts-de-France;2;Pasly;1 025
32;Hauts-de-France;2;Passy-en-Valois;160
32;Hauts-de-France;2;Passy-sur-Marne;131
32;Hauts-de-France;2;Pavant;812
32;Hauts-de-France;2;Pernant;683
32;Hauts-de-France;2;Petit-Verly;155
32;Hauts-de-France;2;Pierremande;292
32;Hauts-de-France;2;Pierrepont;392
32;Hauts-de-France;2;Pignicourt;199
32;Hauts-de-France;2;Pinon;1 787
32;Hauts-de-France;2;Pithon;84
32;Hauts-de-France;2;Pleine-Selve;164
32;Hauts-de-France;2;Le Plessier-Huleu;74
32;Hauts-de-France;2;Ploisy;78
32;Hauts-de-France;2;Plomion;478
32;Hauts-de-France;2;Ployart-et-Vaurseine;21
32;Hauts-de-France;2;Pommiers;656
32;Hauts-de-France;2;Pont-Arcy;129
32;Hauts-de-France;2;Pont-Saint-Mard;206
32;Hauts-de-France;2;Pontavert;614
32;Hauts-de-France;2;Pontru;266
32;Hauts-de-France;2;Pontruet;347
32;Hauts-de-France;2;Pouilly-sur-Serre;520
32;Hauts-de-France;2;Prémont;719
32;Hauts-de-France;2;Prémontré;664
32;Hauts-de-France;2;Presles-et-Boves;374
32;Hauts-de-France;2;Presles-et-Thierny;401
32;Hauts-de-France;2;Priez;50
32;Hauts-de-France;2;Prisces;109
32;Hauts-de-France;2;Proisy;351
32;Hauts-de-France;2;Proix;149
32;Hauts-de-France;2;Prouvais;316
32;Hauts-de-France;2;Proviseux-et-Plesnoy;124
32;Hauts-de-France;2;Puiseux-en-Retz;215
32;Hauts-de-France;2;Puisieux-et-Clanlieu;300
32;Hauts-de-France;2;Quierzy;432
32;Hauts-de-France;2;Quincy-Basse;62
32;Hauts-de-France;2;Quincy-sous-le-Mont;61
32;Hauts-de-France;2;Raillimont;81
32;Hauts-de-France;2;Ramicourt;158
32;Hauts-de-France;2;Regny;206
32;Hauts-de-France;2;Remaucourt;312
32;Hauts-de-France;2;Remies;234
32;Hauts-de-France;2;Remigny;364
32;Hauts-de-France;2;Renansart;173
32;Hauts-de-France;2;Renneval;123
32;Hauts-de-France;2;Résigny;186
32;Hauts-de-France;2;Ressons-le-Long;786
32;Hauts-de-France;2;Retheuil;383
32;Hauts-de-France;2;Reuilly-Sauvigny;219
32;Hauts-de-France;2;Ribeauville;66
32;Hauts-de-France;2;Ribemont;1 997
32;Hauts-de-France;2;Rocourt-Saint-Martin;277
32;Hauts-de-France;2;Rocquigny;364
32;Hauts-de-France;2;Rogécourt;105
32;Hauts-de-France;2;Rogny;120
32;Hauts-de-France;2;Romeny-sur-Marne;513
32;Hauts-de-France;2;Romery;86
32;Hauts-de-France;2;Ronchères;116
32;Hauts-de-France;2;Roucy;399
32;Hauts-de-France;2;Rougeries;244
32;Hauts-de-France;2;Roupy;237
32;Hauts-de-France;2;Rouvroy;525
32;Hauts-de-France;2;Rouvroy-sur-Serre;39
32;Hauts-de-France;2;Royaucourt-et-Chailvet;248
32;Hauts-de-France;2;Rozet-Saint-Albin;318
32;Hauts-de-France;2;Rozières-sur-Crise;233
32;Hauts-de-France;2;Rozoy-Bellevalle;119
32;Hauts-de-France;2;Rozoy-sur-Serre;1 022
32;Hauts-de-France;2;Saconin-et-Breuil;244
32;Hauts-de-France;2;Sains-Richaumont;1 058
32;Hauts-de-France;2;Saint-Algis;160
32;Hauts-de-France;2;Saint-Aubin;301
32;Hauts-de-France;2;Saint-Bandry;275
